event_id,customer_id,product_id,added_to_cart,removed_from_cart,purchased,
2077,225,254,1,1,0,
2078,692,170,1,0,0,
2079,671,428,1,0,0,
2080,211,243,1,1,0,
2081,900,489,1,1,0,
2082,949,475,1,1,0,
2083,347,247,1,0,0,
2084,758,353,1,0,0,
2085,663,337,1,1,0,
2086,830,127,1,1,0,
2087,950,414,1,1,0,
2088,211,285,1,1,0,
2089,930,121,1,1,0,
2090,76,103,1,0,1,
2091,676,129,1,1,0,
2092,936,315,1,1,0,
2093,868,151,1,0,0,
2094,975,418,1,0,0,
2095,137,366,1,1,0,
2096,991,123,1,0,1,
2097,422,368,1,0,0,
2098,333,190,1,1,0,
2099,899,120,1,0,0,
2100,672,162,1,0,1,
2101,291,152,1,1,0,
2102,969,488,1,1,0,
2103,220,302,1,0,1,
2104,519,333,1,1,0,
2105,470,388,1,1,0,
2106,895,196,1,1,0,
2107,120,109,1,0,0,
2108,677,246,1,0,1,
2109,692,350,1,0,0,
2110,396,427,1,1,0,
2111,733,477,1,0,1,
2112,691,122,1,0,0,
2113,865,200,1,0,1,
2114,49,167,1,0,0,
2115,934,464,1,0,1,
2116,946,102,1,0,1,
2117,178,331,1,1,0,
2118,354,268,1,0,0,
2119,587,341,1,0,0,
2120,530,230,1,0,1,
2121,368,472,1,1,0,
2122,677,457,1,1,0,
2123,948,387,1,1,0,
2124,781,293,1,0,0,
2125,637,498,1,0,0,
2126,560,189,1,0,1,
2127,427,450,1,1,0,
2128,947,179,1,0,1,
2129,961,377,1,1,0,
2130,525,412,1,1,0,
2131,962,485,1,0,1,
2132,159,132,1,1,0,
2133,552,212,1,1,0,
2134,47,267,1,0,0,
2135,573,459,1,0,0,
2136,901,442,1,1,0,
2137,513,190,1,1,0,
2138,589,122,1,0,1,
2139,153,148,1,1,0,
2140,150,384,1,0,1,
2141,279,305,1,0,1,
2142,419,271,1,0,1,
2143,115,497,1,1,0,
2144,48,135,1,1,0,
2145,677,351,1,1,0,
2146,839,316,1,1,0,
2147,976,286,1,1,0,
2148,277,454,1,1,0,
2149,179,370,1,1,0,
2150,161,496,1,1,0,
2151,384,373,1,0,1,
2152,263,476,1,1,0,
2153,900,491,1,0,1,
2154,794,412,1,1,0,
2155,20,284,1,1,0,
2156,581,202,1,0,1,
2157,386,457,1,0,1,
2158,754,368,1,1,0,
2159,748,366,1,0,0,
2160,129,372,1,1,0,
2161,106,344,1,1,0,
2162,49,264,1,1,0,
2163,457,435,1,1,0,
2164,401,203,1,0,0,
2165,214,492,1,0,1,
2166,341,122,1,0,0,
2167,54,210,1,1,0,
2168,418,310,1,0,1,
2169,690,234,1,0,1,
2170,184,287,1,0,0,
2171,521,192,1,0,0,
2172,581,472,1,0,1,
2173,360,412,1,1,0,
2174,588,220,1,0,1,
2175,467,432,1,1,0,
2176,741,193,1,1,0,
2177,633,421,1,0,0,
2178,215,244,1,0,1,
2179,129,109,1,0,0,
2180,735,371,1,1,0,
2181,828,459,1,0,1,
2182,322,110,1,1,0,
2183,224,413,1,1,0,
2184,542,386,1,0,0,
2185,381,381,1,1,0,
2186,650,149,1,1,0,
2187,244,310,1,0,1,
2188,25,195,1,1,0,
2189,405,112,1,0,0,
2190,571,245,1,0,0,
2191,200,416,1,0,0,
2192,165,257,1,1,0,
2193,765,413,1,1,0,
2194,317,493,1,1,0,
2195,362,231,1,0,1,
2196,941,481,1,0,1,
2197,646,269,1,1,0,
2198,795,493,1,0,0,
2199,591,371,1,0,0,
2200,768,205,1,1,0,
2201,351,173,1,0,0,
2202,227,210,1,1,0,
2203,32,375,1,1,0,
2204,201,422,1,0,1,
2205,165,144,1,0,0,
2206,987,242,1,1,0,
2207,251,304,1,1,0,
2208,923,139,1,0,1,
2209,475,256,1,0,1,
2210,69,156,1,0,0,
2211,255,483,1,0,0,
2212,266,238,1,0,0,
2213,33,159,1,0,0,
2214,513,350,1,0,0,
2215,451,193,1,0,1,
2216,598,496,1,1,0,
2217,363,126,1,0,1,
2218,267,146,1,0,0,
2219,537,420,1,1,0,
2220,833,232,1,0,0,
2221,133,360,1,1,0,
2222,634,455,1,0,1,
2223,504,342,1,1,0,
2224,365,280,1,0,1,
2225,345,466,1,1,0,
2226,219,181,1,0,0,
2227,44,115,1,1,0,
2228,786,100,1,1,0,
2229,642,267,1,0,1,
2230,562,358,1,0,0,
2231,428,482,1,1,0,
2232,677,303,1,1,0,
2233,222,270,1,1,0,
2234,712,367,1,1,0,
2235,666,482,1,1,0,
2236,33,127,1,1,0,
2237,497,146,1,0,0,
2238,394,210,1,1,0,
2239,209,488,1,0,0,
2240,886,383,1,0,1,
2241,373,365,1,0,1,
2242,1000,179,1,0,0,
2243,367,145,1,0,1,
2244,607,360,1,0,0,
2245,53,448,1,1,0,
2246,412,493,1,1,0,
2247,203,233,1,0,1,
2248,292,360,1,1,0,
2249,821,250,1,1,0,
2250,636,228,1,1,0,
2251,375,219,1,1,0,
2252,2,467,1,1,0,
2253,387,218,1,1,0,
2254,599,438,1,0,1,
2255,27,332,1,0,0,
2256,937,335,1,1,0,
2257,675,308,1,0,1,
2258,624,343,1,0,1,
2259,317,330,1,0,1,
2260,705,447,1,1,0,
2261,964,303,1,1,0,
2262,956,457,1,0,0,
2263,211,201,1,0,1,
2264,436,426,1,1,0,
2265,390,150,1,0,0,
2266,218,308,1,1,0,
2267,445,110,1,1,0,
2268,920,325,1,1,0,
2269,349,500,1,0,0,
2270,296,162,1,0,0,
2271,101,413,1,0,0,
2272,286,195,1,1,0,
2273,588,123,1,0,1,
2274,170,155,1,0,1,
2275,396,124,1,0,0,
2276,468,270,1,1,0,
2277,360,405,1,0,1,
2278,370,161,1,0,0,
2279,64,311,1,1,0,
2280,184,214,1,1,0,
2281,87,407,1,0,1,
2282,353,401,1,0,0,
2283,822,318,1,1,0,
2284,660,294,1,1,0,
2285,878,396,1,0,1,
2286,908,142,1,0,0,
2287,822,241,1,0,0,
2288,77,208,1,0,0,
2289,656,312,1,1,0,
2290,950,246,1,0,0,
2291,785,219,1,0,0,
2292,903,367,1,0,1,
2293,630,306,1,0,0,
2294,886,417,1,0,1,
2295,663,321,1,0,0,
2296,135,365,1,1,0,
2297,35,235,1,0,1,
2298,306,374,1,1,0,
2299,39,453,1,1,0,
2300,862,303,1,0,0,
2301,266,359,1,0,1,
2302,677,330,1,0,1,
2303,213,140,1,0,1,
2304,685,246,1,1,0,
2305,140,161,1,0,0,
2306,522,438,1,1,0,
2307,511,215,1,1,0,
2308,295,246,1,1,0,
2309,914,367,1,0,0,
2310,119,484,1,0,0,
2311,141,280,1,0,1,
2312,59,274,1,0,0,
2313,448,323,1,0,0,
2314,378,407,1,1,0,
2315,498,427,1,0,0,
2316,898,270,1,1,0,
2317,906,257,1,0,1,
2318,355,267,1,0,1,
2319,367,445,1,0,1,
2320,520,387,1,0,1,
2321,788,149,1,0,1,
2322,825,251,1,0,1,
2323,557,186,1,1,0,
2324,501,305,1,0,1,
2325,950,428,1,0,0,
2326,388,284,1,0,1,
2327,287,180,1,0,0,
2328,612,159,1,1,0,
2329,691,446,1,0,0,
2330,370,178,1,0,1,
2331,769,314,1,0,1,
2332,532,500,1,0,1,
2333,57,345,1,0,0,
2334,887,434,1,0,1,
2335,839,148,1,0,1,
2336,22,389,1,1,0,
2337,755,161,1,1,0,
2338,311,328,1,0,0,
2339,472,265,1,0,0,
2340,775,362,1,0,0,
2341,683,137,1,0,1,
2342,920,248,1,0,1,
2343,181,458,1,0,1,
2344,572,133,1,0,1,
2345,353,453,1,0,0,
2346,985,141,1,0,0,
2347,613,240,1,0,0,
2348,213,315,1,0,1,
2349,395,114,1,0,1,
2350,362,377,1,1,0,
2351,483,239,1,0,0,
2352,888,159,1,1,0,
2353,800,441,1,0,1,
2354,569,149,1,1,0,
2355,89,430,1,0,1,
2356,163,205,1,0,1,
2357,413,312,1,1,0,
2358,494,353,1,0,1,
2359,571,420,1,1,0,
2360,413,323,1,1,0,
2361,194,488,1,1,0,
2362,359,203,1,0,1,
2363,917,225,1,1,0,
2364,827,380,1,0,1,
2365,902,241,1,1,0,
2366,15,106,1,1,0,
2367,771,308,1,0,1,
2368,460,387,1,0,1,
2369,951,117,1,0,1,
2370,680,184,1,1,0,
2371,161,271,1,0,0,
2372,977,307,1,1,0,
2373,61,453,1,1,0,
2374,986,366,1,0,1,
2375,129,275,1,0,1,
2376,483,302,1,1,0,
2377,158,499,1,1,0,
2378,997,376,1,0,1,
2379,254,206,1,0,0,
2380,419,496,1,0,1,
2381,886,351,1,0,1,
2382,896,262,1,0,0,
2383,366,419,1,1,0,
2384,556,160,1,0,0,
2385,852,447,1,0,0,
2386,518,412,1,0,0,
2387,278,159,1,0,1,
2388,548,253,1,1,0,
2389,180,267,1,0,1,
2390,122,398,1,1,0,
2391,562,490,1,0,0,
2392,689,420,1,1,0,
2393,939,484,1,1,0,
2394,997,106,1,0,1,
2395,983,377,1,0,0,
2396,543,360,1,0,1,
2397,73,334,1,0,0,
2398,64,465,1,0,0,
2399,385,289,1,1,0,
2400,313,392,1,1,0,
2401,415,184,1,0,1,
2402,165,495,1,0,1,
2403,937,462,1,0,0,
2404,100,244,1,1,0,
2405,846,109,1,0,0,
2406,778,332,1,0,0,
2407,206,155,1,1,0,
2408,312,120,1,1,0,
2409,430,183,1,0,1,
2410,48,175,1,0,1,
2411,231,441,1,0,1,
2412,671,429,1,0,0,
2413,614,151,1,0,0,
2414,890,433,1,1,0,
2415,3,136,1,1,0,
2416,397,445,1,0,0,
2417,190,219,1,0,0,
2418,943,393,1,1,0,
2419,909,395,1,0,1,
2420,915,208,1,0,0,
2421,544,158,1,0,0,
2422,281,428,1,0,1,
2423,342,102,1,0,1,
2424,100,214,1,1,0,
2425,108,307,1,1,0,
2426,733,450,1,1,0,
2427,989,427,1,0,0,
2428,273,248,1,0,0,
2429,577,210,1,0,0,
2430,702,491,1,1,0,
2431,259,161,1,1,0,
2432,993,115,1,0,1,
2433,798,204,1,0,0,
2434,708,248,1,1,0,
2435,783,332,1,1,0,
2436,790,188,1,1,0,
2437,706,170,1,1,0,
2438,509,431,1,0,0,
2439,741,286,1,0,0,
2440,426,276,1,1,0,
2441,896,491,1,0,1,
2442,650,421,1,0,0,
2443,163,393,1,1,0,
2444,645,159,1,0,1,
2445,743,365,1,1,0,
2446,585,276,1,0,1,
2447,460,148,1,1,0,
2448,663,438,1,0,0,
2449,142,158,1,0,1,
2450,128,497,1,0,0,
2451,330,315,1,0,1,
2452,656,146,1,0,1,
2453,202,225,1,0,0,
2454,834,203,1,0,1,
2455,490,141,1,0,1,
2456,42,259,1,1,0,
2457,79,388,1,1,0,
2458,586,357,1,0,1,
2459,902,164,1,0,0,
2460,441,343,1,0,0,
2461,642,456,1,1,0,
2462,894,392,1,1,0,
2463,293,248,1,1,0,
2464,589,287,1,0,0,
2465,334,334,1,0,0,
2466,101,319,1,0,0,
2467,8,385,1,0,1,
2468,440,387,1,1,0,
2469,174,167,1,1,0,
2470,24,310,1,1,0,
2471,851,149,1,0,1,
2472,512,116,1,0,0,
2473,94,118,1,0,0,
2474,588,256,1,0,0,
2475,622,277,1,0,1,
2476,561,158,1,1,0,
2477,62,384,1,1,0,
2478,253,446,1,1,0,
2479,701,247,1,0,1,
2480,623,264,1,1,0,
2481,519,174,1,1,0,
2482,190,144,1,0,1,
2483,178,121,1,0,0,
2484,430,333,1,1,0,
2485,209,161,1,0,1,
2486,234,144,1,1,0,
2487,683,250,1,0,0,
2488,919,233,1,0,0,
2489,475,353,1,0,1,
2490,812,251,1,0,0,
2491,808,364,1,1,0,
2492,72,469,1,0,0,
2493,725,106,1,0,0,
2494,355,273,1,0,1,
2495,117,493,1,1,0,
2496,502,249,1,0,0,
2497,435,432,1,0,0,
2498,336,157,1,0,1,
2499,458,336,1,1,0,
2500,941,433,1,1,0,
2501,829,410,1,0,1,
2502,933,227,1,0,1,
2503,35,286,1,0,0,
2504,199,224,1,1,0,
2505,571,426,1,0,0,
2506,737,212,1,1,0,
2507,510,126,1,0,1,
2508,198,481,1,0,1,
2509,629,358,1,0,0,
2510,887,314,1,0,1,
2511,843,286,1,1,0,
2512,333,302,1,0,1,
2513,353,483,1,0,0,
2514,509,358,1,0,1,
2515,553,232,1,0,0,
2516,418,114,1,1,0,
2517,274,203,1,1,0,
2518,637,224,1,1,0,
2519,666,263,1,0,0,
2520,880,341,1,0,1,
2521,220,227,1,1,0,
2522,641,109,1,1,0,
2523,415,309,1,0,1,
2524,316,473,1,0,1,
2525,480,148,1,1,0,
2526,414,230,1,1,0,
2527,762,222,1,1,0,
2528,270,162,1,0,0,
2529,992,366,1,1,0,
2530,994,438,1,0,0,
2531,239,444,1,0,0,
2532,527,243,1,1,0,
2533,840,364,1,0,0,
2534,948,100,1,0,0,
2535,296,467,1,0,1,
2536,844,219,1,0,1,
2537,297,460,1,1,0,
2538,114,245,1,0,0,
2539,507,358,1,0,0,
2540,968,331,1,0,0,
2541,3,351,1,0,1,
2542,571,167,1,0,1,
2543,507,368,1,1,0,
2544,832,138,1,0,0,
2545,948,394,1,0,0,
2546,840,168,1,0,1,
2547,566,171,1,1,0,
2548,416,345,1,1,0,
2549,532,100,1,0,1,
2550,765,296,1,1,0,
2551,83,132,1,0,1,
2552,756,269,1,1,0,
2553,355,166,1,0,1,
2554,738,250,1,1,0,
2555,347,183,1,0,0,
2556,815,110,1,0,1,
2557,555,165,1,0,0,
2558,375,187,1,0,0,
2559,693,127,1,0,0,
2560,334,447,1,1,0,
2561,543,342,1,0,0,
2562,662,128,1,1,0,
2563,974,192,1,1,0,
2564,240,357,1,0,0,
2565,501,333,1,1,0,
2566,150,438,1,1,0,
2567,999,265,1,1,0,
2568,62,465,1,1,0,
2569,564,118,1,0,1,
2570,908,140,1,1,0,
2571,839,130,1,0,0,
2572,763,303,1,0,1,
2573,377,477,1,0,1,
2574,828,150,1,1,0,
2575,272,424,1,1,0,
2576,466,132,1,0,1,
2577,638,126,1,0,1,
2578,880,112,1,1,0,
2579,718,128,1,0,0,
2580,231,445,1,0,0,
2581,494,398,1,0,1,
2582,572,236,1,1,0,
2583,888,235,1,0,0,
2584,948,179,1,0,1,
2585,778,412,1,1,0,
2586,352,273,1,1,0,
2587,111,459,1,0,0,
2588,577,496,1,0,0,
2589,625,183,1,1,0,
2590,624,452,1,1,0,
2591,780,443,1,0,1,
2592,946,157,1,0,1,
2593,842,440,1,0,0,
2594,202,438,1,0,0,
2595,978,134,1,0,0,
2596,248,211,1,0,0,
2597,287,322,1,0,0,
2598,592,399,1,0,1,
2599,447,220,1,0,0,
2600,552,340,1,0,0,
2601,604,499,1,0,1,
2602,524,250,1,1,0,
2603,868,414,1,0,0,
2604,725,184,1,0,0,
2605,737,233,1,1,0,
2606,69,445,1,0,0,
2607,821,116,1,1,0,
2608,759,223,1,0,1,
2609,893,431,1,0,0,
2610,679,403,1,0,1,
2611,249,225,1,0,1,
2612,117,233,1,1,0,
2613,644,471,1,0,0,
2614,996,437,1,0,0,
2615,339,129,1,1,0,
2616,11,224,1,0,0,
2617,112,363,1,1,0,
2618,569,227,1,0,0,
2619,67,498,1,0,1,
2620,650,474,1,0,0,
2621,828,258,1,1,0,
2622,857,351,1,1,0,
2623,615,223,1,1,0,
2624,469,176,1,0,0,
2625,954,294,1,1,0,
2626,398,306,1,0,1,
2627,44,107,1,0,0,
2628,969,338,1,1,0,
2629,571,424,1,0,0,
2630,767,173,1,0,0,
2631,967,107,1,0,0,
2632,405,268,1,1,0,
2633,838,218,1,0,1,
2634,281,426,1,1,0,
2635,810,425,1,0,0,
2636,927,400,1,0,0,
2637,664,463,1,1,0,
2638,82,351,1,1,0,
2639,939,116,1,1,0,
2640,295,299,1,0,1,
2641,271,309,1,1,0,
2642,884,417,1,0,0,
2643,251,498,1,0,1,
2644,2,301,1,1,0,
2645,325,181,1,1,0,
2646,565,228,1,1,0,
2647,531,260,1,1,0,
2648,612,177,1,1,0,
2649,703,155,1,0,1,
2650,928,237,1,0,0,
2651,930,350,1,0,1,
2652,172,292,1,1,0,
2653,593,467,1,1,0,
2654,956,147,1,0,1,
2655,362,374,1,1,0,
2656,60,246,1,0,0,
2657,514,288,1,1,0,
2658,475,182,1,0,0,
2659,887,379,1,1,0,
2660,452,433,1,0,0,
2661,138,287,1,0,0,
2662,358,208,1,0,1,
2663,894,170,1,0,0,
2664,369,371,1,0,1,
2665,56,226,1,1,0,
2666,608,114,1,0,1,
2667,815,289,1,1,0,
2668,612,383,1,1,0,
2669,984,390,1,1,0,
2670,358,492,1,1,0,
2671,624,190,1,0,1,
2672,975,406,1,0,0,
2673,969,275,1,0,1,
2674,192,360,1,0,0,
2675,856,111,1,0,0,
2676,37,339,1,0,0,
2677,302,152,1,1,0,
2678,788,150,1,0,0,
2679,457,117,1,0,0,
2680,315,230,1,1,0,
2681,769,243,1,0,0,
2682,753,191,1,0,0,
2683,355,434,1,0,1,
2684,877,315,1,0,0,
2685,138,164,1,1,0,
2686,776,192,1,1,0,
2687,371,175,1,0,1,
2688,46,102,1,0,0,
2689,315,217,1,0,0,
2690,488,479,1,0,0,
2691,750,203,1,1,0,
2692,798,165,1,0,1,
2693,267,379,1,0,0,
2694,64,370,1,0,1,
2695,254,304,1,1,0,
2696,654,247,1,0,0,
2697,520,456,1,0,1,
2698,602,194,1,1,0,
2699,393,260,1,0,1,
2700,136,227,1,1,0,
2701,575,485,1,1,0,
2702,935,387,1,0,1,
2703,409,220,1,1,0,
2704,867,130,1,0,0,
2705,773,153,1,1,0,
2706,556,337,1,0,1,
2707,886,340,1,1,0,
2708,549,107,1,1,0,
2709,260,226,1,0,0,
2710,655,185,1,0,1,
2711,482,238,1,0,0,
2712,355,431,1,1,0,
2713,649,398,1,0,0,
2714,723,162,1,1,0,
2715,696,380,1,1,0,
2716,272,464,1,0,1,
2717,681,198,1,0,1,
2718,490,452,1,1,0,
2719,801,286,1,1,0,
2720,331,278,1,0,1,
2721,350,368,1,1,0,
2722,54,159,1,0,1,
2723,187,250,1,0,1,
2724,533,183,1,0,0,
2725,462,118,1,1,0,
2726,9,496,1,0,0,
2727,699,469,1,0,1,
2728,542,163,1,1,0,
2729,30,239,1,0,0,
2730,79,227,1,1,0,
2731,128,419,1,0,0,
2732,259,187,1,0,0,
2733,908,274,1,1,0,
2734,414,246,1,0,1,
2735,776,430,1,0,0,
2736,348,490,1,0,1,
2737,508,183,1,0,1,
2738,714,368,1,0,1,
2739,501,418,1,1,0,
2740,82,456,1,0,0,
2741,277,165,1,1,0,
2742,26,321,1,0,0,
2743,802,448,1,0,0,
2744,752,271,1,1,0,
2745,338,334,1,0,0,
2746,280,329,1,0,0,
2747,117,328,1,0,1,
2748,534,440,1,0,0,
2749,564,212,1,0,0,
2750,99,355,1,0,1,
2751,502,298,1,0,0,
2752,187,325,1,1,0,
2753,260,309,1,0,0,
2754,153,202,1,0,0,
2755,908,192,1,0,0,
2756,534,461,1,1,0,
2757,24,238,1,0,1,
2758,406,136,1,0,1,
2759,372,204,1,0,1,
2760,824,338,1,0,0,
2761,129,334,1,1,0,
2762,385,196,1,0,1,
2763,761,258,1,0,0,
2764,778,196,1,1,0,
2765,233,275,1,0,1,
2766,539,383,1,0,1,
2767,189,407,1,0,1,
2768,596,281,1,0,0,
2769,59,359,1,0,0,
2770,253,160,1,0,0,
2771,996,168,1,1,0,
2772,938,122,1,0,1,
2773,168,295,1,0,1,
2774,630,235,1,1,0,
2775,427,326,1,0,1,
2776,72,351,1,0,0,
2777,964,261,1,0,1,
2778,314,279,1,0,1,
2779,881,121,1,0,1,
2780,359,415,1,0,0,
2781,81,364,1,0,1,
2782,471,392,1,1,0,
2783,699,235,1,0,1,
2784,691,128,1,1,0,
2785,548,382,1,1,0,
2786,366,162,1,0,0,
2787,625,391,1,0,0,
2788,646,417,1,0,0,
2789,450,408,1,0,0,
2790,493,313,1,0,1,
2791,833,379,1,1,0,
2792,80,221,1,0,1,
2793,587,479,1,1,0,
2794,185,368,1,0,0,
2795,163,345,1,0,1,
2796,612,316,1,0,0,
2797,403,342,1,0,0,
2798,741,473,1,1,0,
2799,989,340,1,1,0,
2800,353,163,1,1,0,
2801,102,297,1,0,0,
2802,762,319,1,1,0,
2803,124,420,1,0,0,
2804,717,353,1,1,0,
2805,759,406,1,1,0,
2806,260,419,1,0,1,
2807,483,406,1,0,0,
2808,978,170,1,0,1,
2809,880,112,1,0,0,
2810,630,195,1,1,0,
2811,517,191,1,1,0,
2812,483,321,1,1,0,
2813,496,335,1,0,1,
2814,433,100,1,0,1,
2815,640,117,1,0,1,
2816,916,303,1,1,0,
2817,124,258,1,0,1,
2818,176,469,1,0,0,
2819,661,384,1,0,1,
2820,604,486,1,1,0,
2821,937,438,1,1,0,
2822,493,179,1,1,0,
2823,308,454,1,0,0,
2824,269,357,1,0,0,
2825,469,443,1,0,0,
2826,231,336,1,0,0,
2827,784,458,1,1,0,
2828,251,463,1,0,1,
2829,972,463,1,0,0,
2830,809,334,1,0,0,
2831,249,199,1,0,1,
2832,816,139,1,0,0,
2833,819,402,1,1,0,
2834,615,111,1,1,0,
2835,319,201,1,0,0,
2836,42,466,1,1,0,
2837,362,182,1,1,0,
2838,362,353,1,1,0,
2839,608,238,1,1,0,
2840,928,393,1,0,0,
2841,179,271,1,1,0,
2842,424,412,1,0,0,
2843,238,188,1,1,0,
2844,108,457,1,0,0,
2845,927,470,1,0,0,
2846,830,348,1,0,1,
2847,500,277,1,0,0,
2848,162,300,1,0,1,
2849,598,236,1,0,1,
2850,858,319,1,1,0,
2851,718,284,1,0,0,
2852,356,141,1,1,0,
2853,750,490,1,1,0,
2854,779,134,1,0,0,
2855,458,495,1,1,0,
2856,675,325,1,0,0,
2857,321,236,1,0,0,
2858,646,407,1,1,0,
2859,547,347,1,0,1,
2860,634,412,1,1,0,
2861,826,496,1,1,0,
2862,722,117,1,0,1,
2863,896,496,1,0,1,
2864,999,186,1,0,1,
2865,489,482,1,0,1,
2866,946,488,1,0,1,
2867,778,450,1,0,0,
2868,170,304,1,0,1,
2869,144,436,1,1,0,
2870,414,138,1,0,1,
2871,950,380,1,0,1,
2872,200,223,1,0,1,
2873,236,442,1,1,0,
2874,397,117,1,0,1,
2875,228,351,1,0,0,
2876,440,476,1,0,0,
2877,40,272,1,1,0,
2878,623,500,1,1,0,
2879,906,163,1,0,0,
2880,637,247,1,1,0,
2881,19,356,1,0,0,
2882,759,215,1,1,0,
2883,662,451,1,0,0,
2884,530,414,1,0,1,
2885,340,263,1,1,0,
2886,803,221,1,0,1,
2887,661,262,1,1,0,
2888,854,320,1,0,1,
2889,36,457,1,0,1,
2890,788,357,1,1,0,
2891,564,285,1,1,0,
2892,877,411,1,1,0,
2893,254,404,1,0,1,
2894,175,354,1,1,0,
2895,469,241,1,0,0,
2896,548,153,1,0,1,
2897,265,364,1,0,1,
2898,823,231,1,0,0,
2899,296,300,1,0,1,
2900,639,260,1,1,0,
2901,197,431,1,0,1,
2902,264,406,1,0,0,
2903,340,233,1,0,1,
2904,620,229,1,0,0,
2905,185,297,1,0,1,
2906,532,103,1,1,0,
2907,35,302,1,1,0,
2908,921,281,1,1,0,
2909,781,290,1,0,0,
2910,709,442,1,1,0,
2911,228,271,1,1,0,
2912,752,226,1,0,1,
2913,757,135,1,1,0,
2914,207,499,1,0,1,
2915,404,498,1,0,1,
2916,581,347,1,1,0,
2917,513,406,1,1,0,
2918,588,241,1,0,1,
2919,680,411,1,0,1,
2920,842,306,1,1,0,
2921,905,339,1,1,0,
2922,936,497,1,0,0,
2923,629,272,1,1,0,
2924,160,134,1,0,1,
2925,924,370,1,0,0,
2926,581,224,1,1,0,
2927,452,123,1,0,0,
2928,263,240,1,1,0,
2929,498,347,1,0,0,
2930,177,110,1,1,0,
2931,138,192,1,1,0,
2932,488,389,1,0,1,
2933,681,204,1,1,0,
2934,683,188,1,0,1,
2935,566,460,1,0,0,
2936,278,234,1,1,0,
2937,264,124,1,0,0,
2938,538,374,1,0,0,
2939,657,240,1,0,1,
2940,875,104,1,1,0,
2941,102,462,1,1,0,
2942,956,189,1,1,0,
2943,693,115,1,1,0,
2944,835,425,1,0,0,
2945,277,188,1,1,0,
2946,118,130,1,0,1,
2947,332,214,1,1,0,
2948,954,350,1,1,0,
2949,595,125,1,0,0,
2950,102,417,1,0,0,
2951,202,428,1,0,0,
2952,652,405,1,0,1,
2953,40,333,1,0,0,
2954,879,329,1,1,0,
2955,27,307,1,1,0,
2956,923,498,1,1,0,
2957,387,138,1,0,1,
2958,372,251,1,0,0,
2959,562,158,1,0,0,
2960,253,253,1,0,0,
2961,412,239,1,0,1,
2962,1000,450,1,1,0,
2963,920,130,1,1,0,
2964,457,319,1,0,1,
2965,365,149,1,0,1,
2966,282,382,1,0,0,
2967,993,216,1,1,0,
2968,850,203,1,0,1,
2969,138,234,1,0,1,
2970,4,292,1,1,0,
2971,317,456,1,0,1,
2972,256,461,1,0,1,
2973,237,394,1,0,0,
2974,652,316,1,0,1,
2975,627,155,1,1,0,
2976,288,125,1,1,0,
2977,111,179,1,0,1,
2978,474,141,1,0,0,
2979,314,280,1,0,0,
2980,562,336,1,1,0,
2981,732,383,1,0,1,
2982,958,381,1,1,0,
2983,510,127,1,0,0,
2984,226,194,1,0,0,
2985,691,221,1,0,0,
2986,199,193,1,0,0,
2987,67,297,1,1,0,
2988,194,128,1,0,0,
2989,992,289,1,0,0,
2990,465,291,1,1,0,
2991,447,127,1,1,0,
2992,882,452,1,1,0,
2993,941,260,1,1,0,
2994,160,274,1,1,0,
2995,575,468,1,1,0,
2996,650,164,1,0,0,
2997,265,424,1,1,0,
2998,76,212,1,1,0,
2999,525,297,1,1,0,
3000,291,274,1,0,0,
3001,184,154,1,1,0,
3002,289,454,1,0,0,
3003,211,402,1,0,1,
3004,921,212,1,1,0,
3005,899,218,1,0,0,
3006,939,223,1,1,0,
3007,118,293,1,0,1,
3008,553,123,1,1,0,
3009,27,241,1,0,1,
3010,964,342,1,0,1,
3011,814,129,1,0,0,
3012,964,492,1,1,0,
3013,219,253,1,1,0,
3014,653,388,1,1,0,
3015,963,119,1,1,0,
3016,248,453,1,1,0,
3017,532,149,1,0,1,
3018,81,483,1,0,0,
3019,292,494,1,0,1,
3020,274,130,1,0,1,
3021,721,267,1,1,0,
3022,635,349,1,1,0,
3023,73,166,1,0,0,
3024,830,351,1,0,1,
3025,523,173,1,0,0,
3026,485,404,1,1,0,
3027,206,242,1,1,0,
3028,36,156,1,0,1,
3029,873,203,1,0,0,
3030,668,412,1,1,0,
3031,267,112,1,1,0,
3032,701,447,1,1,0,
3033,234,136,1,1,0,
3034,808,308,1,1,0,
3035,634,185,1,1,0,
3036,345,138,1,0,1,
3037,729,138,1,1,0,
3038,310,288,1,0,1,
3039,133,222,1,1,0,
3040,157,339,1,1,0,
3041,840,315,1,0,0,
3042,408,427,1,0,1,
3043,565,314,1,1,0,
3044,783,377,1,1,0,
3045,808,462,1,0,1,
3046,255,122,1,1,0,
3047,87,149,1,1,0,
3048,23,312,1,1,0,
3049,649,176,1,0,1,
3050,722,206,1,1,0,
3051,326,323,1,0,1,
3052,974,230,1,1,0,
3053,960,364,1,0,0,
3054,80,436,1,0,1,
3055,434,287,1,0,1,
3056,489,416,1,0,1,
3057,590,385,1,0,1,
3058,107,394,1,0,1,
3059,114,298,1,0,1,
3060,585,298,1,0,0,
3061,250,492,1,0,1,
3062,856,422,1,0,0,
3063,932,207,1,1,0,
3064,468,190,1,0,0,
3065,290,366,1,0,1,
3066,96,297,1,0,1,
3067,661,150,1,0,1,
3068,741,101,1,1,0,
3069,606,354,1,1,0,
3070,430,343,1,0,0,
3071,271,153,1,0,1,
3072,478,241,1,1,0,
3073,93,286,1,1,0,
