order_id,customer_id,order_date,order_value,payment_status
2765,505.1073012,2031-06-01,5048.445332,Refunded
2766,505.1099608,2031-06-02,5048.284234,Success
2767,505.1126205,2031-06-03,5048.123135,Refunded
2768,505.1152801,2031-06-04,5047.962037,Success
2769,505.1179398,2031-06-05,5047.800938,Refunded
2770,505.1205994,2031-06-06,5047.63984,Failed
2771,505.1232591,2031-06-07,5047.478741,Refunded
2772,505.1259187,2031-06-08,5047.317643,Failed
2773,505.1285784,2031-06-09,5047.156544,Refunded
2774,505.131238,2031-06-10,5046.995446,Success
2775,505.1338977,2031-06-11,5046.834347,Failed
2776,505.1365573,2031-06-12,5046.673249,Failed
2777,505.139217,2031-06-13,5046.51215,Success
2778,505.1418767,2031-06-14,5046.351052,Failed
2779,505.1445363,2031-06-15,5046.189953,Success
2780,505.147196,2031-06-16,5046.028855,Success
2781,505.1498556,2031-06-17,5045.867756,Refunded
2782,505.1525153,2031-06-18,5045.706658,Success
2783,505.1551749,2031-06-19,5045.545559,Success
2784,505.1578346,2031-06-20,5045.384461,Failed
2785,505.1604942,2031-06-21,5045.223362,Refunded
2786,505.1631539,2031-06-22,5045.062264,Refunded
2787,505.1658135,2031-06-23,5044.901165,Success
2788,505.1684732,2031-06-24,5044.740067,Refunded
2789,505.1711328,2031-06-25,5044.578968,Success
2790,505.1737925,2031-06-26,5044.41787,Success
2791,505.1764521,2031-06-27,5044.256771,Refunded
2792,505.1791118,2031-06-28,5044.095673,Failed
2793,505.1817714,2031-06-29,5043.934574,Failed
2794,505.1844311,2031-06-30,5043.773476,Refunded
2795,505.1870907,2031-07-01,5043.612377,Success
2796,505.1897504,2031-07-02,5043.451279,Failed
2797,505.19241,2031-07-03,5043.29018,Failed
2798,505.1950697,2031-07-04,5043.129082,Refunded
2799,505.1977293,2031-07-05,5042.967983,Success
2800,505.200389,2031-07-06,5042.806885,Refunded
2801,505.2030486,2031-07-07,5042.645786,Failed
2802,505.2057083,2031-07-08,5042.484688,Failed
2803,505.2083679,2031-07-09,5042.323589,Refunded
2804,505.2110276,2031-07-10,5042.162491,Refunded
2805,505.2136872,2031-07-11,5042.001392,Success
2806,505.2163469,2031-07-12,5041.840294,Success
2807,505.2190065,2031-07-13,5041.679195,Success
2808,505.2216662,2031-07-14,5041.518097,Refunded
2809,505.2243258,2031-07-15,5041.356998,Success
2810,505.2269855,2031-07-16,5041.1959,Success
2811,505.2296451,2031-07-17,5041.034801,Failed
2812,505.2323048,2031-07-18,5040.873702,Success
2813,505.2349644,2031-07-19,5040.712604,Refunded
2814,505.2376241,2031-07-20,5040.551505,Failed
2815,505.2402837,2031-07-21,5040.390407,Success
2816,505.2429434,2031-07-22,5040.229308,Success
2817,505.245603,2031-07-23,5040.06821,Success
2818,505.2482627,2031-07-24,5039.907111,Refunded
2819,505.2509223,2031-07-25,5039.746013,Success
2820,505.253582,2031-07-26,5039.584914,Success
2821,505.2562416,2031-07-27,5039.423816,Refunded
2822,505.2589013,2031-07-28,5039.262717,Success
2823,505.2615609,2031-07-29,5039.101619,Refunded
2824,505.2642206,2031-07-30,5038.94052,Refunded
2825,505.2668802,2031-07-31,5038.779422,Failed
2826,505.2695399,2031-08-01,5038.618323,Refunded
2827,505.2721995,2031-08-02,5038.457225,Success
2828,505.2748592,2031-08-03,5038.296126,Success
2829,505.2775188,2031-08-04,5038.135028,Refunded
2830,505.2801785,2031-08-05,5037.973929,Refunded
2831,505.2828382,2031-08-06,5037.812831,Failed
2832,505.2854978,2031-08-07,5037.651732,Success
2833,505.2881575,2031-08-08,5037.490634,Refunded
2834,505.2908171,2031-08-09,5037.329535,Success
2835,505.2934768,2031-08-10,5037.168437,Refunded
2836,505.2961364,2031-08-11,5037.007338,Failed
2837,505.2987961,2031-08-12,5036.84624,Success
2838,505.3014557,2031-08-13,5036.685141,Failed
2839,505.3041154,2031-08-14,5036.524043,Refunded
2840,505.306775,2031-08-15,5036.362944,Failed
2841,505.3094347,2031-08-16,5036.201846,Failed
2842,505.3120943,2031-08-17,5036.040747,Refunded
2843,505.314754,2031-08-18,5035.879649,Failed
2844,505.3174136,2031-08-19,5035.71855,Refunded
2845,505.3200733,2031-08-20,5035.557452,Failed
2846,505.3227329,2031-08-21,5035.396353,Success
2847,505.3253926,2031-08-22,5035.235255,Refunded
2848,505.3280522,2031-08-23,5035.074156,Refunded
2849,505.3307119,2031-08-24,5034.913058,Failed
2850,505.3333715,2031-08-25,5034.751959,Success
2851,505.3360312,2031-08-26,5034.590861,Failed
2852,505.3386908,2031-08-27,5034.429762,Success
2853,505.3413505,2031-08-28,5034.268664,Refunded
2854,505.3440101,2031-08-29,5034.107565,Failed
2855,505.3466698,2031-08-30,5033.946467,Failed
2856,505.3493294,2031-08-31,5033.785368,Failed
2857,505.3519891,2031-09-01,5033.62427,Refunded
2858,505.3546487,2031-09-02,5033.463171,Refunded
2859,505.3573084,2031-09-03,5033.302073,Refunded
2860,505.359968,2031-09-04,5033.140974,Refunded
2861,505.3626277,2031-09-05,5032.979876,Success
2862,505.3652873,2031-09-06,5032.818777,Refunded
2863,505.367947,2031-09-07,5032.657679,Refunded
2864,505.3706066,2031-09-08,5032.49658,Refunded
2865,505.3732663,2031-09-09,5032.335482,Refunded
2866,505.3759259,2031-09-10,5032.174383,Success
2867,505.3785856,2031-09-11,5032.013285,Refunded
2868,505.3812452,2031-09-12,5031.852186,Failed
2869,505.3839049,2031-09-13,5031.691088,Refunded
2870,505.3865645,2031-09-14,5031.529989,Refunded
2871,505.3892242,2031-09-15,5031.368891,Success
2872,505.3918838,2031-09-16,5031.207792,Success
2873,505.3945435,2031-09-17,5031.046694,Success
2874,505.3972031,2031-09-18,5030.885595,Success
2875,505.3998628,2031-09-19,5030.724497,Failed
2876,505.4025224,2031-09-20,5030.563398,Success
2877,505.4051821,2031-09-21,5030.4023,Success
2878,505.4078417,2031-09-22,5030.241201,Failed
2879,505.4105014,2031-09-23,5030.080103,Failed
2880,505.413161,2031-09-24,5029.919004,Failed
2881,505.4158207,2031-09-25,5029.757906,Success
2882,505.4184803,2031-09-26,5029.596807,Failed
2883,505.42114,2031-09-27,5029.435709,Failed
2884,505.4237997,2031-09-28,5029.27461,Success
2885,505.4264593,2031-09-29,5029.113512,Failed
2886,505.429119,2031-09-30,5028.952413,Failed
2887,505.4317786,2031-10-01,5028.791315,Failed
2888,505.4344383,2031-10-02,5028.630216,Refunded
2889,505.4370979,2031-10-03,5028.469118,Failed
2890,505.4397576,2031-10-04,5028.308019,Failed
2891,505.4424172,2031-10-05,5028.146921,Refunded
2892,505.4450769,2031-10-06,5027.985822,Success
2893,505.4477365,2031-10-07,5027.824724,Success
2894,505.4503962,2031-10-08,5027.663625,Failed
2895,505.4530558,2031-10-09,5027.502527,Success
2896,505.4557155,2031-10-10,5027.341428,Refunded
2897,505.4583751,2031-10-11,5027.18033,Success
2898,505.4610348,2031-10-12,5027.019231,Success
2899,505.4636944,2031-10-13,5026.858133,Refunded
2900,505.4663541,2031-10-14,5026.697034,Failed
2901,505.4690137,2031-10-15,5026.535936,Failed
2902,505.4716734,2031-10-16,5026.374837,Success
2903,505.474333,2031-10-17,5026.213739,Success
2904,505.4769927,2031-10-18,5026.05264,Failed
2905,505.4796523,2031-10-19,5025.891542,Success
2906,505.482312,2031-10-20,5025.730443,Refunded
2907,505.4849716,2031-10-21,5025.569345,Success
2908,505.4876313,2031-10-22,5025.408246,Success
2909,505.4902909,2031-10-23,5025.247148,Refunded
2910,505.4929506,2031-10-24,5025.086049,Success
2911,505.4956102,2031-10-25,5024.924951,Refunded
2912,505.4982699,2031-10-26,5024.763852,Success
2913,505.5009295,2031-10-27,5024.602754,Failed
2914,505.5035892,2031-10-28,5024.441655,Failed
2915,505.5062488,2031-10-29,5024.280557,Failed
2916,505.5089085,2031-10-30,5024.119458,Refunded
2917,505.5115681,2031-10-31,5023.95836,Success
2918,505.5142278,2031-11-01,5023.797261,Refunded
2919,505.5168874,2031-11-02,5023.636163,Refunded
2920,505.5195471,2031-11-03,5023.475064,Refunded
2921,505.5222067,2031-11-04,5023.313966,Success
2922,505.5248664,2031-11-05,5023.152867,Success
2923,505.527526,2031-11-06,5022.991769,Refunded
2924,505.5301857,2031-11-07,5022.83067,Success
2925,505.5328453,2031-11-08,5022.669572,Refunded
2926,505.535505,2031-11-09,5022.508473,Success
2927,505.5381646,2031-11-10,5022.347375,Failed
2928,505.5408243,2031-11-11,5022.186276,Success
2929,505.5434839,2031-11-12,5022.025178,Failed
2930,505.5461436,2031-11-13,5021.864079,Success
2931,505.5488032,2031-11-14,5021.702981,Failed
2932,505.5514629,2031-11-15,5021.541882,Success
2933,505.5541225,2031-11-16,5021.380784,Failed
2934,505.5567822,2031-11-17,5021.219685,Refunded
2935,505.5594418,2031-11-18,5021.058587,Failed
2936,505.5621015,2031-11-19,5020.897488,Success
2937,505.5647611,2031-11-20,5020.73639,Failed
2938,505.5674208,2031-11-21,5020.575291,Success
2939,505.5700805,2031-11-22,5020.414193,Success
2940,505.5727401,2031-11-23,5020.253094,Refunded
2941,505.5753998,2031-11-24,5020.091996,Success
2942,505.5780594,2031-11-25,5019.930897,Refunded
2943,505.5807191,2031-11-26,5019.769799,Refunded
2944,505.5833787,2031-11-27,5019.6087,Refunded
2945,505.5860384,2031-11-28,5019.447602,Failed
2946,505.588698,2031-11-29,5019.286503,Failed
2947,505.5913577,2031-11-30,5019.125405,Failed
2948,505.5940173,2031-12-01,5018.964306,Failed
2949,505.596677,2031-12-02,5018.803208,Success
2950,505.5993366,2031-12-03,5018.642109,Refunded
2951,505.6019963,2031-12-04,5018.481011,Refunded
2952,505.6046559,2031-12-05,5018.319912,Refunded
2953,505.6073156,2031-12-06,5018.158814,Failed
2954,505.6099752,2031-12-07,5017.997715,Failed
2955,505.6126349,2031-12-08,5017.836617,Refunded
2956,505.6152945,2031-12-09,5017.675518,Failed
2957,505.6179542,2031-12-10,5017.51442,Success
2958,505.6206138,2031-12-11,5017.353321,Refunded
2959,505.6232735,2031-12-12,5017.192223,Failed
2960,505.6259331,2031-12-13,5017.031124,Refunded
2961,505.6285928,2031-12-14,5016.870026,Failed
2962,505.6312524,2031-12-15,5016.708927,Refunded
2963,505.6339121,2031-12-16,5016.547829,Failed
2964,505.6365717,2031-12-17,5016.38673,Failed
2965,505.6392314,2031-12-18,5016.225632,Success
2966,505.641891,2031-12-19,5016.064533,Success
2967,505.6445507,2031-12-20,5015.903435,Failed
2968,505.6472103,2031-12-21,5015.742336,Refunded
2969,505.64987,2031-12-22,5015.581238,Success
2970,505.6525296,2031-12-23,5015.420139,Refunded
2971,505.6551893,2031-12-24,5015.259041,Failed
2972,505.6578489,2031-12-25,5015.097942,Refunded
2973,505.6605086,2031-12-26,5014.936844,Success
2974,505.6631682,2031-12-27,5014.775745,Refunded
2975,505.6658279,2031-12-28,5014.614647,Refunded
2976,505.6684875,2031-12-29,5014.453548,Success
2977,505.6711472,2031-12-30,5014.29245,Failed
2978,505.6738068,2031-12-31,5014.131351,Refunded
2979,505.6764665,2032-01-01,5013.970253,Success
2980,505.6791261,2032-01-02,5013.809154,Refunded
2981,505.6817858,2032-01-03,5013.648056,Failed
2982,505.6844454,2032-01-04,5013.486957,Success
2983,505.6871051,2032-01-05,5013.325859,Refunded
2984,505.6897647,2032-01-06,5013.16476,Refunded
2985,505.6924244,2032-01-07,5013.003662,Refunded
2986,505.695084,2032-01-08,5012.842563,Failed
2987,505.6977437,2032-01-09,5012.681465,Failed
2988,505.7004033,2032-01-10,5012.520366,Failed
2989,505.703063,2032-01-11,5012.359268,Success
2990,505.7057226,2032-01-12,5012.198169,Refunded
2991,505.7083823,2032-01-13,5012.037071,Failed
2992,505.711042,2032-01-14,5011.875972,Failed
2993,505.7137016,2032-01-15,5011.714874,Success
2994,505.7163613,2032-01-16,5011.553775,Failed
2995,505.7190209,2032-01-17,5011.392677,Success
2996,505.7216806,2032-01-18,5011.231578,Failed
2997,505.7243402,2032-01-19,5011.07048,Success
2998,505.7269999,2032-01-20,5010.909381,Success
2999,505.7296595,2032-01-21,5010.748283,Success
3000,505.7323192,2032-01-22,5010.587184,Success
3001,505.7349788,2032-01-23,5010.426086,Refunded
3002,505.7376385,2032-01-24,5010.264987,Refunded
3003,505.7402981,2032-01-25,5010.103888,Refunded
3004,505.7429578,2032-01-26,5009.94279,Success
3005,505.7456174,2032-01-27,5009.781691,Success
3006,505.7482771,2032-01-28,5009.620593,Failed
3007,505.7509367,2032-01-29,5009.459494,Success
3008,505.7535964,2032-01-30,5009.298396,Success
3009,505.756256,2032-01-31,5009.137297,Failed
3010,505.7589157,2032-02-01,5008.976199,Refunded
3011,505.7615753,2032-02-02,5008.8151,Success
3012,505.764235,2032-02-03,5008.654002,Failed
3013,505.7668946,2032-02-04,5008.492903,Failed
3014,505.7695543,2032-02-05,5008.331805,Refunded
3015,505.7722139,2032-02-06,5008.170706,Refunded
3016,505.7748736,2032-02-07,5008.009608,Success
3017,505.7775332,2032-02-08,5007.848509,Success
3018,505.7801929,2032-02-09,5007.687411,Failed
3019,505.7828525,2032-02-10,5007.526312,Failed
3020,505.7855122,2032-02-11,5007.365214,Success
3021,505.7881718,2032-02-12,5007.204115,Failed
3022,505.7908315,2032-02-13,5007.043017,Refunded
3023,505.7934911,2032-02-14,5006.881918,Failed
3024,505.7961508,2032-02-15,5006.72082,Failed
3025,505.7988104,2032-02-16,5006.559721,Success
3026,505.8014701,2032-02-17,5006.398623,Refunded
3027,505.8041297,2032-02-18,5006.237524,Failed
3028,505.8067894,2032-02-19,5006.076426,Failed
3029,505.809449,2032-02-20,5005.915327,Failed
3030,505.8121087,2032-02-21,5005.754229,Refunded
3031,505.8147683,2032-02-22,5005.59313,Failed
3032,505.817428,2032-02-23,5005.432032,Success
3033,505.8200876,2032-02-24,5005.270933,Success
3034,505.8227473,2032-02-25,5005.109835,Failed
3035,505.8254069,2032-02-26,5004.948736,Success
3036,505.8280666,2032-02-27,5004.787638,Refunded
3037,505.8307262,2032-02-28,5004.626539,Refunded
3038,505.8333859,2032-02-29,5004.465441,Success
3039,505.8360455,2032-03-01,5004.304342,Failed
3040,505.8387052,2032-03-02,5004.143244,Success
3041,505.8413648,2032-03-03,5003.982145,Failed
3042,505.8440245,2032-03-04,5003.821047,Success
3043,505.8466841,2032-03-05,5003.659948,Failed
3044,505.8493438,2032-03-06,5003.49885,Success
3045,505.8520035,2032-03-07,5003.337751,Failed
3046,505.8546631,2032-03-08,5003.176653,Success
3047,505.8573228,2032-03-09,5003.015554,Success
3048,505.8599824,2032-03-10,5002.854456,Failed
3049,505.8626421,2032-03-11,5002.693357,Failed
3050,505.8653017,2032-03-12,5002.532259,Failed
3051,505.8679614,2032-03-13,5002.37116,Success
3052,505.870621,2032-03-14,5002.210062,Failed
3053,505.8732807,2032-03-15,5002.048963,Failed
3054,505.8759403,2032-03-16,5001.887865,Failed
3055,505.8786,2032-03-17,5001.726766,Failed
3056,505.8812596,2032-03-18,5001.565668,Failed
3057,505.8839193,2032-03-19,5001.404569,Failed
3058,505.8865789,2032-03-20,5001.243471,Refunded
3059,505.8892386,2032-03-21,5001.082372,Success
3060,505.8918982,2032-03-22,5000.921274,Refunded
3061,505.8945579,2032-03-23,5000.760175,Success
3062,505.8972175,2032-03-24,5000.599077,Success
3063,505.8998772,2032-03-25,5000.437978,Refunded
3064,505.9025368,2032-03-26,5000.27688,Refunded
3065,505.9051965,2032-03-27,5000.115781,Failed
3066,505.9078561,2032-03-28,4999.954683,Failed
3067,505.9105158,2032-03-29,4999.793584,Failed
3068,505.9131754,2032-03-30,4999.632486,Failed
3069,505.9158351,2032-03-31,4999.471387,Success
3070,505.9184947,2032-04-01,4999.310289,Failed
3071,505.9211544,2032-04-02,4999.14919,Refunded
3072,505.923814,2032-04-03,4998.988092,Success
3073,505.9264737,2032-04-04,4998.826993,Failed
3074,505.9291333,2032-04-05,4998.665895,Success
3075,505.931793,2032-04-06,4998.504796,Refunded
3076,505.9344526,2032-04-07,4998.343698,Success
3077,505.9371123,2032-04-08,4998.182599,Refunded
3078,505.9397719,2032-04-09,4998.021501,Success
3079,505.9424316,2032-04-10,4997.860402,Success
3080,505.9450912,2032-04-11,4997.699304,Refunded
3081,505.9477509,2032-04-12,4997.538205,Refunded
3082,505.9504105,2032-04-13,4997.377107,Success
3083,505.9530702,2032-04-14,4997.216008,Success
3084,505.9557298,2032-04-15,4997.05491,Failed
3085,505.9583895,2032-04-16,4996.893811,Failed
3086,505.9610491,2032-04-17,4996.732713,Success
3087,505.9637088,2032-04-18,4996.571614,Success
3088,505.9663684,2032-04-19,4996.410516,Failed
3089,505.9690281,2032-04-20,4996.249417,Success
3090,505.9716877,2032-04-21,4996.088319,Refunded
3091,505.9743474,2032-04-22,4995.92722,Refunded
3092,505.977007,2032-04-23,4995.766122,Refunded
3093,505.9796667,2032-04-24,4995.605023,Failed
3094,505.9823263,2032-04-25,4995.443925,Success
3095,505.984986,2032-04-26,4995.282826,Failed
3096,505.9876456,2032-04-27,4995.121728,Failed
3097,505.9903053,2032-04-28,4994.960629,Refunded
3098,505.992965,2032-04-29,4994.799531,Failed
3099,505.9956246,2032-04-30,4994.638432,Refunded
3100,505.9982843,2032-05-01,4994.477334,Success
3101,506.0009439,2032-05-02,4994.316235,Failed
3102,506.0036036,2032-05-03,4994.155137,Success
3103,506.0062632,2032-05-04,4993.994038,Failed
3104,506.0089229,2032-05-05,4993.83294,Success
3105,506.0115825,2032-05-06,4993.671841,Failed
3106,506.0142422,2032-05-07,4993.510743,Refunded
3107,506.0169018,2032-05-08,4993.349644,Failed
3108,506.0195615,2032-05-09,4993.188546,Refunded
3109,506.0222211,2032-05-10,4993.027447,Failed
3110,506.0248808,2032-05-11,4992.866349,Failed
3111,506.0275404,2032-05-12,4992.70525,Refunded
3112,506.0302001,2032-05-13,4992.544152,Failed
3113,506.0328597,2032-05-14,4992.383053,Failed
3114,506.0355194,2032-05-15,4992.221955,Failed
3115,506.038179,2032-05-16,4992.060856,Refunded
3116,506.0408387,2032-05-17,4991.899758,Refunded
3117,506.0434983,2032-05-18,4991.738659,Failed
3118,506.046158,2032-05-19,4991.577561,Failed
3119,506.0488176,2032-05-20,4991.416462,Success
3120,506.0514773,2032-05-21,4991.255364,Success
3121,506.0541369,2032-05-22,4991.094265,Success
3122,506.0567966,2032-05-23,4990.933167,Failed
3123,506.0594562,2032-05-24,4990.772068,Refunded
3124,506.0621159,2032-05-25,4990.61097,Refunded
3125,506.0647755,2032-05-26,4990.449871,Failed
3126,506.0674352,2032-05-27,4990.288773,Refunded
3127,506.0700948,2032-05-28,4990.127674,Refunded
3128,506.0727545,2032-05-29,4989.966576,Refunded
3129,506.0754141,2032-05-30,4989.805477,Failed
3130,506.0780738,2032-05-31,4989.644379,Refunded
3131,506.0807334,2032-06-01,4989.48328,Refunded
3132,506.0833931,2032-06-02,4989.322182,Failed
3133,506.0860527,2032-06-03,4989.161083,Success
3134,506.0887124,2032-06-04,4988.999985,Success
3135,506.091372,2032-06-05,4988.838886,Success
3136,506.0940317,2032-06-06,4988.677788,Success
3137,506.0966913,2032-06-07,4988.516689,Success
3138,506.099351,2032-06-08,4988.355591,Success
3139,506.1020106,2032-06-09,4988.194492,Success
3140,506.1046703,2032-06-10,4988.033394,Success
3141,506.1073299,2032-06-11,4987.872295,Failed
3142,506.1099896,2032-06-12,4987.711197,Refunded
3143,506.1126492,2032-06-13,4987.550098,Failed
3144,506.1153089,2032-06-14,4987.389,Failed
3145,506.1179685,2032-06-15,4987.227901,Failed
3146,506.1206282,2032-06-16,4987.066803,Failed
3147,506.1232878,2032-06-17,4986.905704,Refunded
3148,506.1259475,2032-06-18,4986.744606,Success
3149,506.1286071,2032-06-19,4986.583507,Failed
3150,506.1312668,2032-06-20,4986.422409,Success
3151,506.1339264,2032-06-21,4986.26131,Success
3152,506.1365861,2032-06-22,4986.100212,Failed
3153,506.1392458,2032-06-23,4985.939113,Failed
3154,506.1419054,2032-06-24,4985.778015,Success
3155,506.1445651,2032-06-25,4985.616916,Success
3156,506.1472247,2032-06-26,4985.455818,Success
3157,506.1498844,2032-06-27,4985.294719,Refunded
3158,506.152544,2032-06-28,4985.133621,Success
3159,506.1552037,2032-06-29,4984.972522,Failed
3160,506.1578633,2032-06-30,4984.811424,Success
3161,506.160523,2032-07-01,4984.650325,Refunded
3162,506.1631826,2032-07-02,4984.489227,Failed
3163,506.1658423,2032-07-03,4984.328128,Refunded
3164,506.1685019,2032-07-04,4984.16703,Success
3165,506.1711616,2032-07-05,4984.005931,Failed
3166,506.1738212,2032-07-06,4983.844833,Refunded
3167,506.1764809,2032-07-07,4983.683734,Refunded
3168,506.1791405,2032-07-08,4983.522636,Refunded
3169,506.1818002,2032-07-09,4983.361537,Refunded
3170,506.1844598,2032-07-10,4983.200439,Refunded
3171,506.1871195,2032-07-11,4983.03934,Refunded
3172,506.1897791,2032-07-12,4982.878242,Refunded
3173,506.1924388,2032-07-13,4982.717143,Refunded
3174,506.1950984,2032-07-14,4982.556045,Failed
3175,506.1977581,2032-07-15,4982.394946,Refunded
3176,506.2004177,2032-07-16,4982.233848,Failed
3177,506.2030774,2032-07-17,4982.072749,Refunded
3178,506.205737,2032-07-18,4981.911651,Failed
3179,506.2083967,2032-07-19,4981.750552,Success
3180,506.2110563,2032-07-20,4981.589454,Failed
3181,506.213716,2032-07-21,4981.428355,Refunded
3182,506.2163756,2032-07-22,4981.267257,Failed
3183,506.2190353,2032-07-23,4981.106158,Failed
3184,506.2216949,2032-07-24,4980.94506,Refunded
3185,506.2243546,2032-07-25,4980.783961,Failed
3186,506.2270142,2032-07-26,4980.622863,Success
3187,506.2296739,2032-07-27,4980.461764,Failed
3188,506.2323335,2032-07-28,4980.300666,Refunded
3189,506.2349932,2032-07-29,4980.139567,Success
3190,506.2376528,2032-07-30,4979.978469,Success
3191,506.2403125,2032-07-31,4979.81737,Success
3192,506.2429721,2032-08-01,4979.656271,Success
3193,506.2456318,2032-08-02,4979.495173,Success
3194,506.2482914,2032-08-03,4979.334074,Success
3195,506.2509511,2032-08-04,4979.172976,Refunded
3196,506.2536107,2032-08-05,4979.011877,Success
3197,506.2562704,2032-08-06,4978.850779,Refunded
3198,506.25893,2032-08-07,4978.68968,Success
3199,506.2615897,2032-08-08,4978.528582,Refunded
3200,506.2642493,2032-08-09,4978.367483,Failed
3201,506.266909,2032-08-10,4978.206385,Success
3202,506.2695686,2032-08-11,4978.045286,Success
3203,506.2722283,2032-08-12,4977.884188,Success
3204,506.2748879,2032-08-13,4977.723089,Refunded
3205,506.2775476,2032-08-14,4977.561991,Refunded
3206,506.2802073,2032-08-15,4977.400892,Success
3207,506.2828669,2032-08-16,4977.239794,Failed
3208,506.2855266,2032-08-17,4977.078695,Refunded
3209,506.2881862,2032-08-18,4976.917597,Success
3210,506.2908459,2032-08-19,4976.756498,Success
3211,506.2935055,2032-08-20,4976.5954,Refunded
3212,506.2961652,2032-08-21,4976.434301,Failed
3213,506.2988248,2032-08-22,4976.273203,Refunded
3214,506.3014845,2032-08-23,4976.112104,Refunded
3215,506.3041441,2032-08-24,4975.951006,Failed
3216,506.3068038,2032-08-25,4975.789907,Failed
3217,506.3094634,2032-08-26,4975.628809,Success
3218,506.3121231,2032-08-27,4975.46771,Success
3219,506.3147827,2032-08-28,4975.306612,Success
3220,506.3174424,2032-08-29,4975.145513,Failed
3221,506.320102,2032-08-30,4974.984415,Refunded
3222,506.3227617,2032-08-31,4974.823316,Refunded
3223,506.3254213,2032-09-01,4974.662218,Failed
3224,506.328081,2032-09-02,4974.501119,Failed
3225,506.3307406,2032-09-03,4974.340021,Success
3226,506.3334003,2032-09-04,4974.178922,Failed
3227,506.3360599,2032-09-05,4974.017824,Refunded
3228,506.3387196,2032-09-06,4973.856725,Refunded
3229,506.3413792,2032-09-07,4973.695627,Success
3230,506.3440389,2032-09-08,4973.534528,Success
3231,506.3466985,2032-09-09,4973.37343,Failed
3232,506.3493582,2032-09-10,4973.212331,Success
3233,506.3520178,2032-09-11,4973.051233,Success
3234,506.3546775,2032-09-12,4972.890134,Failed
3235,506.3573371,2032-09-13,4972.729036,Success
3236,506.3599968,2032-09-14,4972.567937,Failed
3237,506.3626564,2032-09-15,4972.406839,Refunded
3238,506.3653161,2032-09-16,4972.24574,Failed
3239,506.3679757,2032-09-17,4972.084642,Refunded
3240,506.3706354,2032-09-18,4971.923543,Refunded
3241,506.373295,2032-09-19,4971.762445,Refunded
3242,506.3759547,2032-09-20,4971.601346,Failed
3243,506.3786143,2032-09-21,4971.440248,Failed
3244,506.381274,2032-09-22,4971.279149,Refunded
3245,506.3839336,2032-09-23,4971.118051,Refunded
3246,506.3865933,2032-09-24,4970.956952,Success
3247,506.3892529,2032-09-25,4970.795854,Failed
3248,506.3919126,2032-09-26,4970.634755,Failed
3249,506.3945722,2032-09-27,4970.473657,Failed
3250,506.3972319,2032-09-28,4970.312558,Failed
3251,506.3998915,2032-09-29,4970.15146,Failed
3252,506.4025512,2032-09-30,4969.990361,Success
3253,506.4052108,2032-10-01,4969.829263,Failed
3254,506.4078705,2032-10-02,4969.668164,Failed
3255,506.4105301,2032-10-03,4969.507066,Success
3256,506.4131898,2032-10-04,4969.345967,Refunded
3257,506.4158494,2032-10-05,4969.184869,Success
3258,506.4185091,2032-10-06,4969.02377,Refunded
3259,506.4211688,2032-10-07,4968.862672,Success
3260,506.4238284,2032-10-08,4968.701573,Failed
3261,506.4264881,2032-10-09,4968.540475,Failed
3262,506.4291477,2032-10-10,4968.379376,Success
3263,506.4318074,2032-10-11,4968.218278,Refunded
3264,506.434467,2032-10-12,4968.057179,Refunded
3265,506.4371267,2032-10-13,4967.896081,Refunded
3266,506.4397863,2032-10-14,4967.734982,Success
3267,506.442446,2032-10-15,4967.573884,Success
3268,506.4451056,2032-10-16,4967.412785,Success
3269,506.4477653,2032-10-17,4967.251687,Refunded
3270,506.4504249,2032-10-18,4967.090588,Refunded
3271,506.4530846,2032-10-19,4966.92949,Refunded
3272,506.4557442,2032-10-20,4966.768391,Success
3273,506.4584039,2032-10-21,4966.607293,Success
3274,506.4610635,2032-10-22,4966.446194,Refunded
3275,506.4637232,2032-10-23,4966.285096,Success
3276,506.4663828,2032-10-24,4966.123997,Success
3277,506.4690425,2032-10-25,4965.962899,Failed
3278,506.4717021,2032-10-26,4965.8018,Refunded
3279,506.4743618,2032-10-27,4965.640702,Refunded
3280,506.4770214,2032-10-28,4965.479603,Success
3281,506.4796811,2032-10-29,4965.318505,Failed
3282,506.4823407,2032-10-30,4965.157406,Refunded
3283,506.4850004,2032-10-31,4964.996308,Refunded
3284,506.48766,2032-11-01,4964.835209,Refunded
3285,506.4903197,2032-11-02,4964.674111,Refunded
3286,506.4929793,2032-11-03,4964.513012,Success
3287,506.495639,2032-11-04,4964.351914,Success
3288,506.4982986,2032-11-05,4964.190815,Refunded
3289,506.5009583,2032-11-06,4964.029717,Failed
3290,506.5036179,2032-11-07,4963.868618,Failed
3291,506.5062776,2032-11-08,4963.70752,Success
3292,506.5089372,2032-11-09,4963.546421,Failed
3293,506.5115969,2032-11-10,4963.385323,Refunded
3294,506.5142565,2032-11-11,4963.224224,Refunded
3295,506.5169162,2032-11-12,4963.063126,Refunded
3296,506.5195758,2032-11-13,4962.902027,Success
3297,506.5222355,2032-11-14,4962.740929,Refunded
3298,506.5248951,2032-11-15,4962.57983,Refunded
3299,506.5275548,2032-11-16,4962.418732,Success
3300,506.5302144,2032-11-17,4962.257633,Failed
3301,506.5328741,2032-11-18,4962.096535,Success
3302,506.5355337,2032-11-19,4961.935436,Refunded
3303,506.5381934,2032-11-20,4961.774338,Success
3304,506.540853,2032-11-21,4961.613239,Failed
