sessio_id,customer_id,login_time,logout_time,pages_visited,
2576,509,2023-04-01 04:01:00,2023-04-01 04:37:00,14,
2577,936,2023-08-31 17:25:00,2023-08-31 17:56:00,9,
2578,605,2023-02-13 20:04:00,2023-02-13 22:56:00,2,
2579,637,2023-02-26 20:07:00,2023-02-26 20:36:00,3,
2580,122,2023-11-01 03:53:00,2023-11-01 04:23:00,7,
2581,338,2023-08-20 17:22:00,2023-08-20 19:37:00,3,
2582,620,2023-11-10 03:02:00,2023-11-10 05:31:00,11,
2583,146,2023-10-25 12:53:00,2023-10-25 14:22:00,3,
2584,823,2023-04-07 00:18:00,2023-04-07 00:24:00,5,
2585,304,2023-02-16 10:30:00,2023-02-16 12:02:00,4,
2586,776,2023-12-01 17:09:00,2023-12-01 19:26:00,16,
2587,726,2023-03-07 00:42:00,2023-03-07 01:31:00,5,
2588,25,2023-07-11 13:02:00,2023-07-11 14:46:00,6,
2589,342,2023-01-30 16:23:00,2023-01-30 17:44:00,4,
2590,278,2023-05-25 08:35:00,2023-05-25 10:41:00,4,
2591,485,2023-08-22 03:16:00,2023-08-22 05:38:00,13,
2592,459,2023-07-25 06:36:00,2023-07-25 07:15:00,20,
2593,41,2023-02-09 11:35:00,2023-02-09 14:29:00,9,
2594,563,2023-12-27 09:15:00,2023-12-27 11:54:00,9,
2595,680,2023-12-12 08:42:00,2023-12-12 09:13:00,5,
2596,549,2023-09-02 09:24:00,2023-09-02 12:03:00,7,
2597,587,2023-09-07 04:20:00,2023-09-07 05:08:00,20,
2598,465,2023-12-02 22:36:00,2023-12-03 00:55:00,2,
2599,182,2023-02-13 21:53:00,2023-02-13 22:43:00,5,
2600,627,2023-08-14 11:06:00,2023-08-14 11:36:00,14,
2601,308,2023-04-29 16:11:00,2023-04-29 17:57:00,2,
2602,377,2023-01-01 03:18:00,2023-01-01 05:19:00,1,
2603,249,2023-11-07 10:38:00,2023-11-07 12:23:00,1,
2604,810,2023-08-16 03:46:00,2023-08-16 03:50:00,14,
2605,208,2023-06-26 09:11:00,2023-06-26 09:52:00,11,
2606,30,2023-09-25 11:24:00,2023-09-25 12:20:00,14,
2607,50,2023-03-28 09:35:00,2023-03-28 10:32:00,18,
2608,657,2023-08-20 10:19:00,2023-08-20 12:20:00,8,
2609,275,2023-09-03 21:54:00,2023-09-03 22:24:00,12,
2610,531,2023-02-06 13:36:00,2023-02-06 15:38:00,14,
2611,298,2023-07-29 20:08:00,2023-07-29 20:22:00,7,
2612,109,2023-07-20 15:19:00,2023-07-20 18:11:00,3,
2613,194,2023-10-04 21:24:00,2023-10-04 23:39:00,9,
2614,392,2023-06-09 05:18:00,2023-06-09 06:35:00,16,
2615,47,2023-05-30 08:05:00,2023-05-30 08:43:00,8,
2616,904,2023-04-17 02:50:00,2023-04-17 04:53:00,7,
2617,854,2023-09-01 04:09:00,2023-09-01 06:16:00,18,
2618,336,2023-06-14 03:40:00,2023-06-14 04:01:00,19,
2619,948,2023-01-20 20:58:00,2023-01-20 21:11:00,4,
2620,968,2023-02-04 19:51:00,2023-02-04 22:35:00,1,
2621,859,2023-07-30 06:14:00,2023-07-30 08:57:00,17,
2622,512,2023-08-20 12:23:00,2023-08-20 15:01:00,3,
2623,369,2023-07-16 15:44:00,2023-07-16 18:00:00,8,
2624,550,2023-09-05 03:21:00,2023-09-05 04:43:00,16,
2625,302,2023-05-26 06:44:00,2023-05-26 07:53:00,19,
2626,679,2023-09-25 13:06:00,2023-09-25 15:22:00,17,
2627,261,2023-02-27 05:30:00,2023-02-27 06:39:00,5,
2628,861,2023-02-19 21:51:00,2023-02-20 00:36:00,12,
2629,648,2023-09-02 08:04:00,2023-09-02 10:46:00,20,
2630,160,2023-02-12 21:01:00,2023-02-12 21:26:00,6,
2631,817,2023-01-04 11:29:00,2023-01-04 14:06:00,1,
2632,99,2023-12-03 17:02:00,2023-12-03 18:56:00,4,
2633,867,2023-04-02 19:20:00,2023-04-02 20:43:00,12,
2634,234,2023-12-26 17:14:00,2023-12-26 19:22:00,5,
2635,494,2023-09-10 09:26:00,2023-09-10 10:22:00,15,
2636,699,2023-01-24 22:56:00,2023-01-25 01:17:00,1,
2637,44,2023-08-01 07:04:00,2023-08-01 08:03:00,16,
2638,845,2023-09-04 14:26:00,2023-09-04 15:02:00,15,
2639,740,2023-07-09 17:32:00,2023-07-09 18:33:00,7,
2640,217,2023-11-19 06:48:00,2023-11-19 09:21:00,14,
2641,337,2023-05-06 03:54:00,2023-05-06 04:24:00,1,
2642,21,2023-08-13 11:10:00,2023-08-13 12:11:00,11,
2643,281,2023-04-08 02:36:00,2023-04-08 04:40:00,18,
2644,187,2023-08-13 09:30:00,2023-08-13 09:41:00,13,
2645,823,2023-06-03 04:51:00,2023-06-03 05:21:00,4,
2646,825,2023-07-05 01:17:00,2023-07-05 01:26:00,5,
2647,217,2023-06-02 04:24:00,2023-06-02 06:29:00,5,
2648,719,2023-12-05 03:38:00,2023-12-05 06:34:00,1,
2649,356,2023-01-02 16:22:00,2023-01-02 18:26:00,5,
2650,759,2023-11-07 13:39:00,2023-11-07 14:50:00,1,
2651,57,2023-10-23 00:30:00,2023-10-23 03:09:00,20,
2652,997,2023-12-12 11:03:00,2023-12-12 12:29:00,1,
2653,493,2023-04-24 08:48:00,2023-04-24 10:32:00,7,
2654,99,2023-12-02 02:27:00,2023-12-02 04:31:00,17,
2655,695,2023-05-05 10:00:00,2023-05-05 11:42:00,7,
2656,872,2023-09-09 17:07:00,2023-09-09 17:57:00,10,
2657,803,2023-01-30 20:07:00,2023-01-30 20:14:00,15,
2658,885,2023-06-21 14:13:00,2023-06-21 16:45:00,6,
2659,513,2023-01-17 22:06:00,2023-01-17 23:57:00,3,
2660,656,2023-09-22 07:41:00,2023-09-22 09:52:00,7,
2661,206,2023-03-29 03:01:00,2023-03-29 03:27:00,15,
2662,565,2023-12-17 11:45:00,2023-12-17 14:11:00,10,
2663,174,2023-01-01 02:27:00,2023-01-01 03:58:00,7,
2664,546,2023-12-26 23:01:00,2023-12-27 00:08:00,8,
2665,865,2023-05-16 10:02:00,2023-05-16 11:36:00,14,
2666,644,2023-10-28 19:43:00,2023-10-28 21:10:00,19,
2667,281,2023-02-03 11:30:00,2023-02-03 12:56:00,18,
2668,622,2023-05-07 20:06:00,2023-05-07 22:25:00,15,
2669,692,2023-02-13 00:58:00,2023-02-13 02:18:00,17,
2670,887,2023-02-11 21:33:00,2023-02-11 22:29:00,6,
2671,966,2023-11-16 00:37:00,2023-11-16 01:09:00,10,
2672,694,2023-10-23 18:33:00,2023-10-23 21:17:00,12,
2673,351,2023-05-02 01:19:00,2023-05-02 02:13:00,1,
2674,477,2023-03-09 12:24:00,2023-03-09 12:31:00,10,
2675,165,2023-11-04 22:10:00,2023-11-05 00:15:00,18,
2676,469,2023-06-19 18:52:00,2023-06-19 19:58:00,16,
2677,47,2023-05-23 17:38:00,2023-05-23 19:54:00,11,
2678,427,2023-04-27 19:51:00,2023-04-27 20:49:00,5,
2679,227,2023-06-14 21:33:00,2023-06-15 00:24:00,2,
2680,683,2023-04-25 17:12:00,2023-04-25 17:44:00,2,
2681,556,2023-03-01 13:56:00,2023-03-01 16:06:00,5,
2682,379,2023-03-12 22:52:00,2023-03-12 23:40:00,20,
2683,764,2023-01-23 10:45:00,2023-01-23 12:35:00,18,
2684,941,2023-01-04 10:05:00,2023-01-04 10:36:00,18,
2685,513,2023-02-14 21:27:00,2023-02-14 21:37:00,11,
2686,42,2023-05-09 18:16:00,2023-05-09 19:29:00,17,
2687,902,2023-11-12 13:46:00,2023-11-12 14:05:00,7,
2688,515,2023-12-28 15:28:00,2023-12-28 17:35:00,13,
2689,346,2023-11-27 01:36:00,2023-11-27 03:07:00,19,
2690,292,2023-02-04 03:22:00,2023-02-04 04:01:00,8,
2691,25,2023-05-20 15:54:00,2023-05-20 17:39:00,15,
2692,928,2023-04-06 03:41:00,2023-04-06 04:13:00,13,
2693,707,2023-02-07 06:08:00,2023-02-07 06:45:00,7,
2694,49,2023-07-19 14:16:00,2023-07-19 14:57:00,15,
2695,164,2023-01-09 07:14:00,2023-01-09 07:27:00,16,
2696,179,2023-10-10 19:50:00,2023-10-10 22:42:00,7,
2697,5,2023-08-03 09:24:00,2023-08-03 11:18:00,11,
2698,882,2023-08-09 21:20:00,2023-08-09 22:37:00,4,
2699,342,2023-09-04 23:06:00,2023-09-04 23:59:00,13,
2700,878,2023-01-25 14:42:00,2023-01-25 16:17:00,2,
2701,966,2023-06-02 06:58:00,2023-06-02 09:54:00,10,
2702,442,2023-07-16 13:40:00,2023-07-16 13:57:00,15,
2703,975,2023-10-07 01:16:00,2023-10-07 04:15:00,13,
2704,604,2023-02-22 10:11:00,2023-02-22 12:25:00,15,
2705,261,2023-08-17 08:12:00,2023-08-17 11:06:00,6,
2706,112,2023-05-04 14:35:00,2023-05-04 15:46:00,6,
2707,412,2023-10-13 02:36:00,2023-10-13 04:15:00,3,
2708,917,2023-07-25 02:30:00,2023-07-25 05:07:00,8,
2709,126,2023-08-12 08:40:00,2023-08-12 10:47:00,5,
2710,686,2023-10-12 06:18:00,2023-10-12 06:37:00,20,
2711,950,2023-12-03 10:08:00,2023-12-03 10:14:00,10,
2712,336,2023-04-13 22:46:00,2023-04-13 23:19:00,8,
2713,469,2023-06-13 23:10:00,2023-06-14 00:41:00,7,
2714,354,2023-12-09 03:15:00,2023-12-09 03:58:00,11,
2715,692,2023-07-15 21:09:00,2023-07-15 23:33:00,9,
2716,608,2023-03-16 21:06:00,2023-03-16 21:34:00,12,
2717,756,2023-05-09 17:24:00,2023-05-09 18:51:00,14,
2718,266,2023-06-05 19:04:00,2023-06-05 19:31:00,2,
2719,915,2023-10-04 22:25:00,2023-10-04 22:52:00,7,
2720,264,2023-03-02 20:19:00,2023-03-02 22:21:00,4,
2721,168,2023-07-04 22:55:00,2023-07-05 00:50:00,6,
2722,790,2023-08-10 12:17:00,2023-08-10 12:53:00,19,
2723,397,2023-06-14 13:16:00,2023-06-14 14:22:00,16,
2724,172,2023-11-06 22:08:00,2023-11-07 00:18:00,19,
2725,875,2023-06-08 13:28:00,2023-06-08 15:33:00,1,
2726,536,2023-10-11 16:10:00,2023-10-11 18:30:00,5,
2727,17,2023-09-18 06:27:00,2023-09-18 08:42:00,6,
2728,836,2023-10-03 16:56:00,2023-10-03 19:34:00,17,
2729,10,2023-03-04 15:12:00,2023-03-04 16:20:00,3,
2730,644,2023-08-05 21:45:00,2023-08-05 23:51:00,10,
2731,841,2023-07-30 02:33:00,2023-07-30 03:05:00,5,
2732,978,2023-01-18 01:03:00,2023-01-18 01:58:00,15,
2733,845,2023-06-03 08:08:00,2023-06-03 09:39:00,3,
2734,254,2023-02-28 19:23:00,2023-02-28 21:58:00,8,
2735,613,2023-02-23 23:02:00,2023-02-23 23:05:00,17,
2736,130,2023-11-29 13:37:00,2023-11-29 15:20:00,7,
2737,412,2023-08-10 17:02:00,2023-08-10 17:03:00,17,
2738,123,2023-06-12 00:18:00,2023-06-12 00:59:00,6,
2739,340,2023-04-28 00:28:00,2023-04-28 01:08:00,7,
2740,38,2023-03-02 23:46:00,2023-03-03 00:48:00,4,
2741,200,2023-03-22 21:37:00,2023-03-22 22:52:00,18,
2742,327,2023-04-03 00:10:00,2023-04-03 01:43:00,20,
2743,619,2023-08-07 17:24:00,2023-08-07 18:16:00,2,
2744,621,2023-04-16 22:49:00,2023-04-17 00:31:00,8,
2745,863,2023-02-01 00:39:00,2023-02-01 02:24:00,14,
2746,995,2023-10-19 18:46:00,2023-10-19 20:07:00,19,
2747,828,2023-02-02 17:25:00,2023-02-02 18:55:00,17,
2748,989,2023-08-06 20:28:00,2023-08-06 21:23:00,8,
2749,21,2023-12-08 09:57:00,2023-12-08 12:06:00,4,
2750,643,2023-04-26 08:28:00,2023-04-26 08:39:00,13,
2751,650,2023-12-13 10:38:00,2023-12-13 11:56:00,1,
2752,714,2023-02-01 06:40:00,2023-02-01 07:07:00,14,
2753,195,2023-08-08 22:24:00,2023-08-09 00:33:00,20,
2754,70,2023-11-15 17:13:00,2023-11-15 17:46:00,11,
2755,293,2023-01-27 13:37:00,2023-01-27 14:59:00,8,
2756,996,2023-03-22 07:43:00,2023-03-22 08:55:00,1,
2757,331,2023-09-20 13:39:00,2023-09-20 15:14:00,6,
2758,339,2023-10-02 06:03:00,2023-10-02 07:44:00,9,
2759,467,2023-10-24 07:22:00,2023-10-24 09:36:00,17,
2760,966,2023-10-16 07:42:00,2023-10-16 08:01:00,10,
2761,304,2023-08-08 22:37:00,2023-08-09 00:46:00,16,
2762,322,2023-08-03 06:02:00,2023-08-03 08:54:00,18,
2763,444,2023-02-09 13:45:00,2023-02-09 16:36:00,10,
2764,638,2023-12-18 18:38:00,2023-12-18 19:39:00,12,
2765,863,2023-04-09 11:56:00,2023-04-09 14:31:00,16,
2766,663,2023-10-07 08:25:00,2023-10-07 10:24:00,2,
2767,967,2023-06-17 07:57:00,2023-06-17 09:36:00,3,
2768,803,2023-07-01 23:38:00,2023-07-02 00:30:00,17,
2769,161,2023-09-17 01:13:00,2023-09-17 01:30:00,7,
2770,651,2023-12-16 19:41:00,2023-12-16 21:55:00,9,
2771,288,2023-09-01 08:02:00,2023-09-01 10:12:00,8,
2772,868,2023-12-08 18:36:00,2023-12-08 20:55:00,13,
2773,621,2023-07-28 21:32:00,2023-07-28 21:45:00,1,
2774,882,2023-01-10 21:51:00,2023-01-10 22:32:00,4,
2775,979,2023-05-02 10:25:00,2023-05-02 10:36:00,6,
2776,218,2023-09-20 16:07:00,2023-09-20 17:58:00,5,
2777,887,2023-05-11 18:48:00,2023-05-11 21:35:00,14,
2778,576,2023-09-07 03:14:00,2023-09-07 06:11:00,5,
2779,465,2023-03-24 01:28:00,2023-03-24 01:36:00,6,
2780,99,2023-02-10 18:21:00,2023-02-10 20:12:00,2,
2781,661,2023-01-21 21:42:00,2023-01-21 21:57:00,4,
2782,72,2023-10-20 04:05:00,2023-10-20 05:19:00,20,
2783,511,2023-12-05 16:02:00,2023-12-05 16:57:00,20,
2784,963,2023-01-22 13:09:00,2023-01-22 15:19:00,17,
2785,170,2023-05-11 18:12:00,2023-05-11 20:41:00,9,
2786,280,2023-02-02 06:24:00,2023-02-02 07:23:00,13,
2787,535,2023-07-14 18:28:00,2023-07-14 19:21:00,19,
2788,932,2023-03-11 05:46:00,2023-03-11 06:18:00,3,
2789,828,2023-01-25 14:23:00,2023-01-25 14:39:00,12,
2790,865,2023-09-29 08:37:00,2023-09-29 08:42:00,18,
2791,738,2023-04-09 08:38:00,2023-04-09 11:11:00,9,
2792,661,2023-05-15 07:07:00,2023-05-15 08:43:00,11,
2793,358,2023-05-24 08:17:00,2023-05-24 10:33:00,2,
2794,447,2023-11-20 06:34:00,2023-11-20 07:03:00,4,
2795,269,2023-08-16 19:51:00,2023-08-16 20:20:00,4,
2796,190,2023-09-25 00:24:00,2023-09-25 02:27:00,17,
2797,621,2023-04-16 19:34:00,2023-04-16 21:33:00,2,
2798,69,2023-02-25 05:07:00,2023-02-25 06:09:00,14,
2799,566,2023-12-21 21:17:00,2023-12-21 21:22:00,20,
2800,576,2023-03-01 17:12:00,2023-03-01 18:19:00,8,
2801,301,2023-11-02 19:56:00,2023-11-02 21:14:00,13,
2802,246,2023-03-07 20:01:00,2023-03-07 20:33:00,1,
2803,704,2023-08-01 03:12:00,2023-08-01 03:27:00,16,
2804,838,2023-03-14 02:27:00,2023-03-14 04:55:00,2,
2805,332,2023-03-04 22:07:00,2023-03-04 22:50:00,14,
2806,582,2023-03-06 01:29:00,2023-03-06 03:04:00,4,
2807,327,2023-03-01 20:27:00,2023-03-01 21:32:00,19,
2808,8,2023-03-01 00:55:00,2023-03-01 01:50:00,5,
2809,668,2023-06-21 20:10:00,2023-06-21 22:28:00,20,
2810,400,2023-03-22 11:55:00,2023-03-22 13:57:00,20,
2811,909,2023-09-27 18:25:00,2023-09-27 19:32:00,6,
2812,491,2023-03-28 00:11:00,2023-03-28 02:59:00,11,
2813,52,2023-01-03 08:24:00,2023-01-03 10:56:00,17,
2814,24,2024-01-01 07:45:00,2024-01-01 08:38:00,13,
2815,78,2023-09-18 23:20:00,2023-09-19 01:23:00,16,
2816,428,2023-12-12 07:12:00,2023-12-12 08:38:00,18,
2817,920,2023-04-20 00:24:00,2023-04-20 02:17:00,8,
2818,155,2023-05-04 15:19:00,2023-05-04 16:11:00,16,
2819,387,2023-09-24 15:54:00,2023-09-24 16:31:00,11,
2820,303,2023-03-23 05:14:00,2023-03-23 07:31:00,3,
2821,462,2023-01-23 20:14:00,2023-01-23 22:03:00,18,
2822,332,2023-05-09 17:34:00,2023-05-09 20:19:00,15,
2823,832,2023-06-22 00:16:00,2023-06-22 02:12:00,7,
2824,918,2023-12-25 13:14:00,2023-12-25 13:41:00,1,
2825,858,2023-10-23 08:14:00,2023-10-23 10:13:00,13,
2826,111,2023-01-25 17:43:00,2023-01-25 18:24:00,10,
2827,588,2023-04-24 20:44:00,2023-04-24 22:11:00,8,
2828,126,2023-10-03 21:11:00,2023-10-03 23:06:00,4,
2829,863,2023-05-21 00:08:00,2023-05-21 03:07:00,8,
2830,42,2023-07-06 14:58:00,2023-07-06 15:04:00,2,
2831,683,2023-10-03 07:16:00,2023-10-03 08:17:00,9,
2832,737,2023-09-30 20:11:00,2023-09-30 22:47:00,19,
2833,148,2023-07-30 11:09:00,2023-07-30 13:22:00,3,
2834,585,2023-07-31 05:34:00,2023-07-31 06:44:00,15,
2835,354,2023-07-14 03:32:00,2023-07-14 05:54:00,14,
2836,842,2023-03-15 09:38:00,2023-03-15 09:48:00,13,
2837,137,2023-02-25 15:53:00,2023-02-25 18:48:00,11,
2838,781,2023-02-25 14:11:00,2023-02-25 16:52:00,2,
2839,639,2023-10-20 04:54:00,2023-10-20 06:53:00,10,
2840,4,2023-12-16 06:01:00,2023-12-16 07:23:00,6,
2841,554,2023-03-22 04:47:00,2023-03-22 07:06:00,6,
2842,98,2023-07-14 01:55:00,2023-07-14 03:32:00,5,
2843,958,2023-04-07 17:59:00,2023-04-07 19:43:00,4,
2844,373,2023-12-23 18:09:00,2023-12-23 20:06:00,20,
2845,974,2023-07-31 07:07:00,2023-07-31 09:21:00,17,
2846,777,2023-05-21 14:38:00,2023-05-21 15:23:00,7,
2847,381,2023-08-29 14:42:00,2023-08-29 17:11:00,12,
2848,189,2023-02-02 21:23:00,2023-02-02 22:20:00,9,
2849,12,2023-04-30 17:00:00,2023-04-30 17:21:00,16,
2850,232,2023-11-16 21:34:00,2023-11-16 22:27:00,10,
2851,371,2023-07-18 16:51:00,2023-07-18 17:43:00,2,
2852,404,2023-03-02 06:00:00,2023-03-02 06:36:00,14,
2853,39,2023-02-11 03:38:00,2023-02-11 06:35:00,2,
2854,129,2023-02-07 14:30:00,2023-02-07 15:05:00,7,
2855,435,2023-10-29 03:28:00,2023-10-29 06:08:00,18,
2856,223,2023-06-05 03:55:00,2023-06-05 05:15:00,11,
2857,636,2023-03-25 15:05:00,2023-03-25 15:07:00,19,
2858,730,2023-04-19 15:05:00,2023-04-19 15:37:00,16,
2859,989,2023-01-13 12:44:00,2023-01-13 13:10:00,10,
2860,981,2023-09-18 19:26:00,2023-09-18 21:14:00,10,
2861,364,2023-12-04 04:51:00,2023-12-04 06:56:00,10,
2862,182,2023-08-24 01:38:00,2023-08-24 02:35:00,19,
2863,540,2023-02-22 06:05:00,2023-02-22 08:57:00,3,
2864,990,2023-10-15 11:43:00,2023-10-15 13:31:00,12,
2865,148,2023-06-28 22:56:00,2023-06-29 01:23:00,1,
2866,633,2023-03-02 16:04:00,2023-03-02 18:07:00,10,
2867,745,2023-11-07 01:38:00,2023-11-07 02:06:00,1,
2868,724,2023-11-17 18:21:00,2023-11-17 18:27:00,8,
2869,851,2023-04-02 21:53:00,2023-04-03 00:44:00,12,
2870,79,2023-05-21 11:20:00,2023-05-21 13:36:00,8,
2871,788,2023-11-25 08:13:00,2023-11-25 10:43:00,13,
2872,954,2023-06-02 10:01:00,2023-06-02 12:31:00,14,
2873,326,2023-01-26 22:07:00,2023-01-27 01:04:00,19,
2874,752,2023-03-02 23:33:00,2023-03-03 01:06:00,13,
2875,757,2023-02-13 03:28:00,2023-02-13 06:16:00,4,
2876,59,2023-12-21 21:33:00,2023-12-22 00:15:00,11,
2877,210,2023-07-12 16:19:00,2023-07-12 17:37:00,9,
2878,360,2023-07-24 01:58:00,2023-07-24 02:33:00,16,
2879,201,2023-06-12 20:23:00,2023-06-12 20:25:00,7,
2880,778,2023-01-15 03:53:00,2023-01-15 04:25:00,20,
2881,625,2023-09-18 13:17:00,2023-09-18 14:32:00,13,
2882,531,2023-06-22 05:25:00,2023-06-22 06:15:00,5,
2883,840,2023-02-17 23:39:00,2023-02-18 01:56:00,8,
2884,990,2023-02-02 16:05:00,2023-02-02 18:43:00,9,
2885,845,2023-01-28 12:16:00,2023-01-28 12:42:00,11,
2886,792,2023-03-12 15:19:00,2023-03-12 17:57:00,4,
2887,706,2023-06-25 09:13:00,2023-06-25 11:15:00,20,
2888,828,2023-04-13 15:05:00,2023-04-13 15:16:00,17,
2889,551,2023-02-07 09:31:00,2023-02-07 12:19:00,19,
2890,211,2023-07-05 15:32:00,2023-07-05 16:49:00,1,
2891,254,2023-07-24 01:18:00,2023-07-24 04:00:00,18,
2892,621,2023-01-10 15:46:00,2023-01-10 17:33:00,5,
2893,8,2023-05-18 00:46:00,2023-05-18 02:18:00,17,
2894,834,2023-04-13 08:30:00,2023-04-13 09:18:00,6,
2895,175,2023-03-10 01:59:00,2023-03-10 04:21:00,1,
2896,245,2023-10-18 19:31:00,2023-10-18 21:29:00,7,
2897,780,2023-04-03 13:05:00,2023-04-03 15:15:00,19,
2898,984,2023-08-07 19:11:00,2023-08-07 20:16:00,17,
2899,433,2023-06-13 17:44:00,2023-06-13 18:43:00,17,
2900,579,2023-05-05 16:59:00,2023-05-05 18:41:00,18,
2901,593,2023-08-26 03:01:00,2023-08-26 03:41:00,3,
2902,98,2023-01-09 12:10:00,2023-01-09 12:26:00,20,
2903,261,2023-08-25 12:47:00,2023-08-25 14:34:00,6,
2904,665,2023-12-01 10:07:00,2023-12-01 10:14:00,20,
2905,26,2023-05-28 11:56:00,2023-05-28 12:40:00,7,
2906,23,2023-09-04 00:09:00,2023-09-04 00:38:00,3,
2907,575,2023-01-22 13:23:00,2023-01-22 14:36:00,20,
2908,487,2023-10-17 19:08:00,2023-10-17 20:06:00,1,
2909,420,2023-07-10 10:24:00,2023-07-10 11:37:00,9,
2910,77,2023-01-25 21:11:00,2023-01-25 22:43:00,3,
2911,846,2023-08-06 14:49:00,2023-08-06 15:20:00,11,
2912,562,2023-07-31 17:17:00,2023-07-31 17:37:00,7,
2913,578,2023-08-16 22:14:00,2023-08-16 23:37:00,5,
2914,576,2023-04-11 01:45:00,2023-04-11 01:52:00,5,
2915,107,2023-04-11 16:20:00,2023-04-11 17:31:00,15,
2916,72,2023-06-15 12:12:00,2023-06-15 14:28:00,20,
2917,728,2023-07-27 21:54:00,2023-07-27 23:11:00,20,
2918,239,2023-03-28 22:03:00,2023-03-28 22:36:00,1,
2919,623,2023-08-03 01:49:00,2023-08-03 03:24:00,16,
2920,756,2023-05-05 08:07:00,2023-05-05 08:41:00,6,
2921,933,2023-06-07 10:17:00,2023-06-07 12:27:00,10,
2922,193,2023-01-24 10:20:00,2023-01-24 12:54:00,6,
2923,424,2023-06-14 23:44:00,2023-06-15 00:05:00,7,
2924,553,2023-05-25 16:00:00,2023-05-25 17:40:00,18,
2925,445,2023-09-09 13:20:00,2023-09-09 15:23:00,6,
2926,797,2023-04-07 22:41:00,2023-04-08 00:34:00,1,
2927,338,2023-11-28 22:59:00,2023-11-29 01:39:00,4,
2928,427,2023-07-16 16:49:00,2023-07-16 17:54:00,8,
2929,227,2023-02-05 15:07:00,2023-02-05 15:33:00,14,
2930,270,2023-08-11 06:17:00,2023-08-11 07:03:00,10,
2931,558,2023-04-03 03:35:00,2023-04-03 04:45:00,16,
2932,181,2023-07-28 15:57:00,2023-07-28 16:54:00,17,
2933,940,2023-02-11 07:14:00,2023-02-11 08:25:00,14,
2934,995,2023-06-03 14:48:00,2023-06-03 16:32:00,17,
2935,345,2023-09-30 23:10:00,2023-10-01 00:34:00,18,
2936,672,2023-07-19 02:09:00,2023-07-19 04:51:00,13,
2937,793,2023-07-02 19:58:00,2023-07-02 19:59:00,20,
2938,92,2023-05-30 10:13:00,2023-05-30 13:07:00,9,
2939,683,2023-09-03 23:47:00,2023-09-04 02:00:00,11,
2940,64,2023-10-16 06:27:00,2023-10-16 07:28:00,7,
2941,791,2023-03-17 16:02:00,2023-03-17 17:51:00,16,
2942,512,2023-02-23 05:12:00,2023-02-23 05:34:00,14,
2943,945,2023-05-31 17:01:00,2023-05-31 18:25:00,14,
2944,443,2023-06-26 08:34:00,2023-06-26 10:13:00,2,
2945,255,2023-12-01 01:47:00,2023-12-01 01:56:00,16,
2946,111,2023-01-08 05:45:00,2023-01-08 07:36:00,18,
2947,234,2023-04-24 20:23:00,2023-04-24 20:36:00,19,
2948,834,2023-06-01 08:08:00,2023-06-01 10:51:00,20,
2949,225,2023-11-04 07:28:00,2023-11-04 09:01:00,12,
2950,501,2023-02-18 07:09:00,2023-02-18 09:23:00,18,
2951,936,2023-03-19 15:58:00,2023-03-19 16:12:00,10,
2952,847,2023-08-13 17:50:00,2023-08-13 18:41:00,20,
2953,744,2023-01-22 22:37:00,2023-01-22 23:56:00,20,
2954,874,2023-10-13 13:19:00,2023-10-13 16:15:00,7,
2955,898,2023-04-20 23:54:00,2023-04-20 23:55:00,3,
2956,446,2023-08-16 13:12:00,2023-08-16 15:06:00,17,
2957,973,2023-12-07 07:27:00,2023-12-07 08:57:00,14,
2958,412,2023-01-16 07:51:00,2023-01-16 08:39:00,6,
2959,477,2023-09-18 08:20:00,2023-09-18 09:06:00,5,
2960,328,2023-06-12 19:00:00,2023-06-12 19:03:00,10,
2961,869,2023-02-23 10:28:00,2023-02-23 12:49:00,15,
2962,538,2023-05-01 15:54:00,2023-05-01 18:10:00,5,
2963,696,2023-02-06 08:10:00,2023-02-06 09:02:00,5,
2964,737,2023-08-23 06:57:00,2023-08-23 09:21:00,3,
2965,350,2023-06-16 15:51:00,2023-06-16 18:16:00,9,
2966,263,2023-01-03 13:02:00,2023-01-03 14:30:00,19,
2967,416,2023-02-16 10:26:00,2023-02-16 11:41:00,7,
2968,656,2023-08-18 16:18:00,2023-08-18 19:02:00,8,
2969,577,2023-11-14 04:01:00,2023-11-14 05:04:00,10,
2970,841,2023-06-22 22:02:00,2023-06-22 22:12:00,14,
2971,976,2023-02-23 07:23:00,2023-02-23 07:44:00,7,
2972,14,2023-09-20 01:10:00,2023-09-20 02:02:00,10,
2973,664,2023-07-19 18:13:00,2023-07-19 19:16:00,17,
2974,110,2023-02-02 04:05:00,2023-02-02 06:47:00,3,
2975,306,2023-07-31 00:04:00,2023-07-31 00:48:00,11,
2976,835,2023-09-14 19:30:00,2023-09-14 20:46:00,6,
2977,250,2023-01-23 19:12:00,2023-01-23 21:29:00,20,
2978,113,2023-12-20 21:51:00,2023-12-20 22:48:00,19,
2979,221,2023-11-14 16:21:00,2023-11-14 17:48:00,12,
2980,977,2023-05-03 01:02:00,2023-05-03 01:31:00,14,
2981,958,2023-03-13 04:33:00,2023-03-13 04:58:00,9,
2982,534,2023-03-15 20:28:00,2023-03-15 22:47:00,17,
2983,255,2023-09-27 13:51:00,2023-09-27 14:50:00,12,
2984,440,2023-07-12 14:26:00,2023-07-12 17:16:00,8,
2985,608,2023-03-20 09:42:00,2023-03-20 12:25:00,18,
